order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDI03231,2018-25-07,14:45:38,Lunch,NS,"[('Salad', 2), ('Burger', 1), ('Steak', 4), ('Fries', 5), ('Chicken', 2)]",369.4,-37.8005658,144.9770053,0,6.787,12.3398397
ORDB09391,2018-12-01,18:59:09,Dinner,TP,"[('Salmon', 5), ('Pasta', 5), ('Shrimp', 5), ('Fish&Chips', 2)]",682.5,-37.815342,144.9661842,0,9.916,13.2985547
ORDC00714,2018-08-27,15:56:37,Lunch,NS,"[('Chicken', 2), ('Fries', 5), ('Steak', 4), ('Burger', 10), ('Salad', 1)]",328.5,-37.8026752,144.9824231,0,7.274,12.5111647
ORDI06302,2018-11-17,18:38:52,Dinner,NS,"[('Pasta', 10), ('Fish&Chips', 5), ('Salmon', 4), ('Pancake', 1)]",668.0,-37.7988291,144.9692883,0,6.366,14.7046909
ORDC09072,2018-02-05,09:10:59,Lunch,NS,"[('Cereal', 4), ('Pancake', 5), ('Coffee', 6)]",250.25,-37.8194178,144.9612102,0,8.868,14.3787592
ORDB05420,2018-10-19,17:38:01,Dinner,TP,"[('Salmon', 7), ('Fish&Chips', 10)]",637.0,-37.8008447,145.0031671,0,12.126,15.8697374
ORDA02717,2018-03-11,10:11:49,Breakfast,BK,"[('Pancake', 3), ('Cereal', 10), ('Coffee', 2)]",297.75,-37.8058535,144.963145,0,7.524,14.9319919
ORDB00201,2018-02-16,09:31:16,Breakfast,TP,"[('Eggs', 6), ('Shrimp', 7), ('Cereal', 3), ('Pancake', 1)]",271.75,-37.8099503,144.9504362,0,9.343,11.999215
ORDA09539,2018-08-10,15:16:03,Lunch,BK,"[('Fries', 4), ('Burger', 5)]",203.0,-37.8179136,144.9512529,0,9.097,14.9943036
ORDC08897,2018-03-22,10:32:06,Breakfast,NS,"[('Pancake', 5), ('Coffee', 4), ('Eggs', 1), ('Cereal', 3)]",236.25,-37.8178914,144.9619646,0,8.156,13.5785538
ORDB08382,2018-09-06,16:16:54,Dinner,TP,"[('Shrimp', 5), ('Pasta', 3), ('Fish&Chips', 5), ('Salmon', 9)]",896.5,-37.8111885,144.965811,1,8.531,12.4385904
ORDI10987,2018-08-07,15:16:03,Lunch,NS,"[('Chicken', 8), ('Steak', 10)]",706.0,37.812384,144.9539514,0,8.342,14.0659827
ORDA01674,2018-03-02,09:51:32,Breakfast,BK,"[('Eggs', 4), ('Coffee', 9)]",155.5,-37.8055395,144.955269,0,6.862,12.906642
ORDK02620,2018-02-05,09:10:59,Breakfast,BK,"[('Eggs', 4), ('Cereal', 7)]",235.0,-37.8197736,144.9613752,0,8.044,13.1592215
ORDK02699,2018-01-05,08:00:00,Breakfast,BK,"[('Cereal', 1), ('Coffee', 6), ('Pancake', 5), ('Eggs', 2)]",231.25,-37.8111682,144.9402874,1,9.697,7.2035956
ORDK09558,2018-08-05,15:05:54,Dinner,BK,"[('Burger', 5), ('Salad', 8), ('Fries', 8), ('Steak', 8), ('Chicken', 1)]",780.6,-37.8057732,144.9308832,0,10.484,19.228846
ORDY08440,2018-09-03,16:06:45,Dinner,TP,"[('Fish&Chips', 4), ('Pasta', 7)]",332.5,-37.8071992,144.9775117,0,9.569,13.4174122
ORDC02993,2018-05-13,12:23:39,Lunch,NS,"[('Fish&Chips', 9), ('Salad', 3), ('Chicken', 6)]",522.6,-37.8000425,144.9346898,0,6.804,14.8182845
ORDK03111,2018-03-19,10:32:06,Dinner,BK,"[('Coffee', 8), ('Eggs', 3)]",126.0,-37.8172405,144.9673527,0,7.434,12.3084991
ORDK06177,2018-03-12,10:11:49,Breakfast,BK,"[('Coffee', 3), ('Pancake', 7)]",192.25,-37.8062378,144.9593026,0,7.763,12.428058
ORDA08098,2018-04-13,11:22:49,Breakfast,BK,"[('Cereal', 7), ('Coffee', 2), ('Pancake', 5), ('Eggs', 1)]",305.25,-37.819554,144.9632428,0,7.952,13.1062499
ORDC08853,2018-09-24,16:47:19,Breakfast,NS,"[('Salmon', 2), ('Pasta', 2), ('Shrimp', 9), ('Fish&Chips', 8)]",903.0,-37.801953,144.9636853,0,6.86,12.7883995
ORDX06855,2018-06-27,13:54:55,Breakfast,BK,"[('Burger', 6), ('Chicken', 7)]",410.0,-37.8040362,145.0063314,0,5.523,11.331172
ORDY08878,2018-08-03,15:05:54,Lunch,TP,"[('Burger', 4), ('Fries', 4)]",172.0,-37.8121744,144.9739415,1,8.782,12.7277184
ORDY04233,2018-07-10,14:15:12,Lunch,TP,"[('Fries', 2), ('Burger', 7), ('Chicken', 3)]",337.0,-37.8243679,144.9828821,0,8.907,12.4143235
ORDA07955,2018-01-26,08:50:42,Breakfast,BK,"[('Salad', 8), ('Pancake', 3)]",248.75,-37.8101691,144.9365608,0,10.062,14.7200292
ORDJ08752,2018-04-26,11:43:05,Breakfast,TP,"[('Eggs', 6), ('Pancake', 6)]",277.5,-37.8200389,144.968701,0,7.605,10.7402638
ORDJ07219,2018-03-29,10:52:23,Breakfast,TP,"[('Pancake', 10), ('Eggs', 10), ('Cereal', 3), ('Coffee', 8)]",585.5,-37.8019171,144.9571681,0,9.517,11.735867
ORDB01072,2018-12-22,19:49:51,Dinner,TP,"[('Salmon', 10), ('Pasta', 9), ('Shrimp', 4)]",873.5,-37.8180144,144.9470579,0,9.27,14.8178849
ORDA10004,2018-09-10,16:16:54,Dinner,BK,"[('Fish&Chips', 5), ('Shrimp', 8), ('Pasta', 1), ('Salmon', 6)]",880.5,-37.8054495,144.940798,0,3.275,18.4809358
ORDC08551,2018-11-12,18:28:43,Dinner,NS,"[('Fish&Chips', 4), ('Salmon', 8)]",468.0,37.8049738,144.9793394,0,7.386,13.3695983
ORDI01063,2018-07-30,14:55:46,Lunch,NS,"[('Fries', 3), ('Salad', 10), ('Burger', 1), ('Steak', 10), ('Chicken', 7)]",913.0,-37.8009307,145.005533,0,9.458,15.1003013
ORDY09032,2018-19-02,09:31:16,Breakfast,TP,"[('Pancake', 7), ('Coffee', 10), ('Eggs', 5), ('Cereal', 4)]",438.75,-37.8071447,144.9449979,0,10.072,12.2811435
ORDK07880,2018-11-26,18:49:00,Dinner,BK,"[('Shrimp', 8), ('Salmon', 3), ('Fish&Chips', 9)]",870.0,-37.8095956,144.9638143,0,7.384,14.2974754
ORDZ05702,2018-08-23,15:46:28,Lunch,NS,"[('Fries', 10), ('Chicken', 10)]",440.0,-37.8232434,144.9884208,1,9.427,14.6643091
ORDY07121,2018-05-29,12:54:05,Lunch,TP,"[('Burger', 10), ('Steak', 8), ('Salad', 2), ('Chicken', 10)]",1024.4,-37.8321616,144.9716488,0,8.984,12.5203311
ORDB02864,2018-12-28,20:00:00,Dinner,TP,"[('Fish&Chips', 2), ('Salmon', 3)]",193.0,-37.7964935,145.0083308,1,12.942,16.4079397
ORDC02954,2018-01-31,09:00:50,Breakfast,NS,"[('Coffee', 2), ('Cereal', 7)]",162.0,-37.8021155,144.9416163,0,8.934,13.7258008
ORDA05440,2018-02-15,09:31:16,Breakfast,NS,"[('Cereal', 9), ('Coffee', 1)]",196.5,-37.8101983,144.9766874,0,6.461,10.8790876
ORDA08718,2018-03-23,10:32:06,Breakfast,BK,"[('Cereal', 1), ('Pancake', 4)]",313.0,-37.8238631,144.9816201,0,6.952,11.6777176
ORDA08577,2018-11-05,18:08:27,Dinner,BK,"[('Salmon', 6), ('Fish&Chips', 6), ('Pasta', 1)]",483.5,-37.8160295,144.9636726,0,7.888,14.9069651
ORDC04972,2018-04-11,11:12:40,Breakfast,NS,"[('Cereal', 10), ('Eggs', 10), ('Coffee', 10), ('Fries', 6)]",650.5,-37.8138038,144.9531119,0,8.542,13.4827514
ORDI04909,2018-11-22,18:49:00,Dinner,NS,"[('Salmon', 5), ('Shrimp', 5), ('Pasta', 1), ('Fish&Chips', 7)]",747.5,-37.8113124,144.973178,0,7.442,13.0514585
ORDC10874,02-01-2018,08:00:00,Breakfast,NS,"[('Cereal', 4), ('Eggs', 1)]",106.0,-37.8151591,144.9364628,1,9.96,7.1321526
ORDB01218,2018-07-12,14:25:21,Lunch,TP,"[('Steak', 7), ('Burger', 3)]",408.0,-37.8218259,144.9516054,0,11.215,11.7913431
ORDJ05003,2018-08-01,14:55:46,Lunch,TP,"[('Fish&Chips', 2), ('Salad', 6), ('Fries', 8)]",289.2,-37.8076259,144.9479451,0,9.722,13.3338473
ORDZ09066,2018-03-18,10:32:06,Breakfast,NS,"[('Cereal', 10), ('Coffee', 7), ('Eggs', 5)]",372.5,-37.812029,144.9635865,0,7.746,15.1062959
ORDY09353,2018-07-22,14:35:29,Dinner,TP,"[('Chicken', 5), ('Steak', 2)]",250.0,-37.8269391,145.0094593,0,11.743,16.5770907
ORDJ09761,2018-02-14,09:21:07,Breakfast,TP,"[('Pancake', 8), ('Cereal', 3)]",257.0,-37.8248666,144.9915759,0,9.741,12.1060065
ORDI08872,2018-07-01,13:54:55,Lunch,NS,"[('Chicken', 3), ('Steak', 5)]",461.0,-37.8165918,145.0093326,0,10.816,18.2474037
ORDZ07637,2018-11-13,18:28:43,Dinner,NS,"[('Shrimp', 4), ('Salmon', 7), ('Pasta', 8)]",723.0,144.9676815,-37.8179257,0,8.349,14.0864643
ORDY02463,2018-05-10,12:13:31,Lunch,TP,"[('Fries', 10), ('Steak', 2), ('Chicken', 2)]",274.0,-37.8250262,144.9422508,0,9.383,12.5882379
ORDI03409,2018-03-06,10:01:41,Breakfast,NS,"[('Cereal', 1), ('Shrimp', 5)]",131.0,-37.8238926,144.9841623,0,9.355,14.7223288
ORDB01024,2018-02-11,09:21:07,Breakfast,bk,"[('Coffee', 2), ('Cereal', 5), ('Eggs', 1), ('Pancake', 2)]",190.5,-37.8117685,144.9677803,0,8.563,12.6991339
ORDK04761,2018-01-11,08:20:16,Breakfast,BK,"[('Cereal', 4), ('Salad', 6)]",129.0,-37.8172114,144.9644553,1,7.71,6.5856696
ORDJ00132,2018-04-28,11:53:14,Lunch,TP,"[('Pancake', 9), ('Cereal', 8)]",386.25,-37.8224687,144.9684216,0,7.884,12.1274409
ORDI04481,2018-06-03,13:04:13,Breakfast,NS,"[('Fries', 3), ('Burger', 4), ('Salad', 9), ('Chicken', 8)]",570.8,-37.8002796,144.9654416,0,6.594,14.4508294
ORDB03153,2018-09-09,16:16:54,Dinner,TP,"[('Shrimp', 8), ('Salmon', 9)]",124.4,-37.8153503,144.9708117,0,8.216,14.4985897
ORDK04228,2018-10-15,17:27:53,Dinner,BK,"[('Salmon', 1), ('Shrimp', 9), ('Pasta', 1), ('Fish&Chips', 9)]",869.5,-37.8099791,144.9904089,0,4.991,11.9868665
ORDJ05226,2018-01-16,08:30:25,Breakfast,TP,"[('Cereal', 2), ('Coffee', 2)]",57.0,-37.8185148,144.9711063,1,7.92,5.5030392
ORDJ06472,2018-29-08,15:56:37,Lunch,TP,"[('Salad', 5), ('Fries', 3)]",122.0,-37.8151896,144.9363179,0,10.629,13.5648308
ORDK07991,2018-01-06,08:10:08,Breakfast,BK,"[('Pancake', 7), ('Cereal', 6), ('Eggs', 3), ('Coffee', 9)]",1148.0,-37.804871,144.9533402,1,8.387,8.1342849
ORDA05434,2018-11-16,18:38:52,Dinner,BK,"[('Shrimp', 1), ('Fish&Chips', 1), ('Salmon', 2)]",171.0,-37.8126384,144.9647772,0,7.5,14.1979054
ORDK09562,2018-03-14,10:21:58,Breakfast,bk,"[('Pancake', 3), ('Cereal', 6), ('Coffee', 2), ('Eggs', 10)]",433.75,-37.8195096,144.9848548,0,6.303,10.7693014
ORDZ06010,2018-01-17,08:30:25,Breakfast,NS,"[('Coffee', 3), ('Pancake', 4), ('Eggs', 2), ('Cereal', 1)]",184.5,-37.8124393,144.9734909,1,7.553,6.6120148
ORDZ02084,2018-07-20,14:35:29,Lunch,NS,"[('Fries', 5), ('Chicken', 1), ('Salad', 8), ('Steak', 10)]",679.6,-37.8221958,144.9539584,0,9.717,15.4987276
ORDZ06501,2018-05-22,12:33:48,Lunch,NS,"[('Burger', 3), ('Chicken', 2), ('Fries', 8), ('Salad', 10), ('Steak', 3)]",560.0,-37.7999759,145.0085734,0,10.097,15.8361313
ORDX09970,2018-01-29,08:50:42,Breakfast,BK,"[('Eggs', 2), ('Pancake', 3), ('Cereal', 4)]",200.75,-37.8251392,144.9364483,0,10.637,15.7176302
ORDZ10441,2018-09-18,16:37:10,Dinner,NS,"[('Fish&Chips', 8), ('Salmon', 5), ('Burger', 9), ('Shrimp', 6)]",1056.5,-37.8019539,144.987372,0,7.726,14.0175606
ORDX05415,2018-04-22,11:32:57,Breakfast,BK,"[('Eggs', 7), ('Pancake', 9), ('Cereal', 4), ('Coffee', 3)]",478.75,-37.8191366,144.9518384,0,8.925,16.3626719
ORDA07388,2018-07-02,14:05:04,Lunch,BK,"[('Salad', 8), ('Fries', 5), ('Cereal', 6), ('Steak', 4)]",563.6,-37.8078925,144.9410387,0,10.375,15.8952519
ORDA06866,2018-07-15,14:25:21,Lunch,BK,"[('Chicken', 2), ('Burger', 9)]",343.0,37.8172158,144.9887299,0,5.851,13.8930645
ORDK05139,2018-07-18,14:35:29,Lunch,NS,"[('Salad', 4), ('Fries', 1), ('Burger', 2), ('Chicken', 6)]",334.8,-37.821937,144.9683219,0,7.935,14.0977734
ORDK09458,2018-02-04,09:00:50,Dinner,BK,"[('Cereal', 10), ('Eggs', 1)]",232.0,-37.8245748,144.9884935,0,6.434,14.310207
ORDY01790,2018-08-05,15:05:54,Lunch,TP,"[('Burger', 10), ('Steak', 4), ('Fries', 8), ('Salad', 9), ('Chicken', 4)]",868.8,-37.8132756,144.9515121,0,9.057,13.946018
ORDI10438,2018-07-07,14:15:12,Dinner,NS,"[('Chicken', 1), ('Steak', 10)]",482.0,-37.8057346,144.9439706,0,9.033,16.0087848
ORDK10774,2018-31-08,15:56:37,Lunch,BK,"[('Salad', 8), ('Fries', 3), ('Burger', 4), ('Chicken', 2), ('Steak', 1)]",406.6,-37.8085782,144.9591247,0,7.822,14.0442936
ORDI06998,2018-08-04,15:05:54,Lunch,NS,"[('Burger', 2), ('Steak', 9), ('Fries', 6), ('Salad', 1)]",556.2,-37.8199086,144.9507783,0,9.5,16.8175779
ORDY10294,2018-05-31,12:54:05,Dinner,TP,"[('Steak', 6), ('Salad', 6), ('Burger', 10), ('Fries', 6)]",755.2,-37.8223004,144.9557533,0,8.111,11.9692259
ORDI09334,2018-07-29,14:55:46,Lunch,NS,"[('Salad', 9), ('Burger', 3), ('Chicken', 2), ('Steak', 10), ('Fries', 5)]",821.8,37.8184468,144.9487972,0,9.498,17.4628947
ORDC00430,2018-12-12,19:29:34,Dinner,NS,"[('Fish&Chips', 6), ('Pasta', 8), ('Shrimp', 4)]",646.0,-37.8249668,144.9577837,0,9.639,15.9864304
ORDY08709,2018-08-20,15:36:20,Lunch,TP,"[('Salad', 9), ('Chicken', 6), ('Fries', 9)]",454.8,-37.8014312,144.9797686,0,10.246,13.2672283
ORDK01448,2018-02-27,09:51:32,Breakfast,BK,"[('Coffee', 9), ('Eggs', 7), ('Cereal', 10), ('Pancake', 3)]",504.25,37.8105838,144.977713,0,6.297,11.5327347
ORDK05918,2018-05-20,12:33:48,Lunch,BK,"[('Chicken', 5), ('Salad', 7)]",280.4,-37.8019742,144.957198,0,8.194,16.6379703
ORDY04353,2018-01-05,08:00:00,Breakfast,TP,"[('Coffee', 3), ('Cereal', 9), ('Pancake', 9)]",429.75,-37.8111682,144.9402874,1,10.13,6.6007621
ORDJ07301,2018-06-17,13:24:30,Lunch,TP,"[('Chicken', 4), ('Salad', 3)]",179.6,-37.8025845,144.9650523,0,9.544,14.4181256
ORDX01455,2018-12-02,19:09:17,Dinner,BK,"[('Fish&Chips', 2), ('Pasta', 7), ('Shrimp', 1), ('Salmon', 7)]",603.5,-37.8154023,144.9664893,0,7.534,16.7596755
ORDB09687,2018-06-12,13:14:21,Lunch,NS,"[('Salad', 2), ('Fries', 7)]",118.4,-37.8152963,144.9412116,0,10.059,13.2168263
ORDK01901,2018-12-15,19:29:34,Dinner,BK,"[('Salmon', 8), ('Pasta', 1)]",355.5,-37.8086179,144.9709962,0,6.788,16.1102222
ORDY09701,2018-03-10,10:11:49,Breakfast,TP,"[('Pancake', 1), ('Cereal', 10), ('Coffee', 6)]",314.0,-37.8024459,144.9637374,0,9.479,13.5549512
ORDK01356,2018-08-02,15:05:54,Lunch,BK,"[('Salad', 8), ('Steak', 1)]",182.6,-37.8117299,144.9703045,0,7.065,12.7922773
ORDJ00020,2018-06-07,13:14:21,Lunch,TP,"[('Steak', 5), ('Chicken', 3), ('Salad', 9)]",475.8,37.8038574,144.94913,0,9.886,13.0597037
ORDB08330,2018-08-04,15:05:54,Lunch,TP,"[('Burger', 10), ('Salad', 8), ('Fries', 8), ('Chicken', 8), ('Steak', 5)]",1024.6,-37.8033419,144.9500906,0,9.958,14.7101809
ORDB11037,2018-01-09,08:10:08,Breakfast,bk,"[('Cereal', 3), ('Pancake', 4), ('Eggs', 10)]",380.0,-37.7995729,144.9374431,1,11.208,6.7293236
ORDX09271,2018-09-10,16:16:54,Dinner,BK,"[('Pasta', 10), ('Fish&Chips', 9), ('Shrimp', 7), ('Salmon', 7)]",1255.0,-37.8071804,144.996243,0,4.918,11.6873406
ORDY05688,2018-09-06,16:06:45,Dinner,TP,"[('Pasta', 4), ('Fish&Chips', 9)]",192.25,-37.8006114,144.9499828,0,10.174,14.0926224
ORDJ08302,2018-11-13,18:28:43,Dinner,TP,"[('Pasta', 3), ('Salmon', 2), ('Fish&Chips', 8), ('Shrimp', 4)]",660.5,-37.8061754,144.9445034,1,10.113,13.9775305
ORDX00328,2018-07-25,14:45:38,Lunch,BK,"[('Salad', 3), ('Chicken', 8), ('Steak', 6), ('Fries', 8)]",673.6,-37.8116827,144.9563755,0,8.091,13.8080891
ORDB06514,2018-02-08,09:10:59,Breakfast,TP,"[('Pancake', 3), ('Eggs', 8), ('Coffee', 7), ('Cereal', 3)]",364.25,-37.8224106,144.9811051,0,6.871,10.9228561
ORDX01290,2018-07-02,13:54:55,Lunch,BK,"[('Burger', 1), ('Chicken', 9), ('Salad', 4)]",387.8,-37.8027244,144.9468366,0,7.849,15.0972727
ORDJ04562,2018-11-05,18:08:27,Dinner,TP,"[('Shrimp', 1), ('Fish&Chips', 7), ('Pasta', 8)]",519.0,-37.8191505,144.9822611,0,8.943,13.3828095
ORDI04409,08-08-2018,15:16:03,Lunch,NS,"[('Fries', 5), ('Burger', 1), ('Salad', 8), ('Steak', 1), ('Chicken', 1)]",305.6,-37.8063174,144.9415754,0,9.361,15.2787779
ORDJ03019,2018-01-17,08:30:25,Breakfast,TP,"[('Pancake', 5), ('Cereal', 6)]",247.25,-37.806928,144.9580372,1,9.145,5.6263697
ORDX06971,2018-01-20,08:30:25,Breakfast,BK,"[('Eggs', 8), ('Coffee', 10)]",251.0,-37.8008069,144.9735614,0,7.352,15.427848
ORDB02046,2018-03-13,10:21:58,Breakfast,TP,"[('Eggs', 7), ('Pancake', 6), ('Cereal', 6), ('Coffee', 5)]",463.0,-37.819956,144.9673694,0,7.487,10.518163
ORDX05948,2018-06-24,13:44:47,Lunch,BK,"[('Chicken', 6), ('Pancake', 3), ('Steak', 3)]",363.0,-37.8030832,144.9696944,0,7.263,15.1842577
ORDC00997,2018-10-10,17:17:44,Dinner,NS,"[('Shrimp', 10), ('Pasta', 6)]",705.0,-37.8122687,144.9531533,0,8.481,14.1108886
ORDY08256,2018-05-04,12:03:22,Lunch,TP,"[('Steak', 2), ('Chicken', 10), ('Fries', 10), ('Salad', 4), ('Burger', 10)]",908.8,-37.801422,144.9951421,0,11.392,14.4466937
ORDZ03152,2018-06-26,13:44:47,Lunch,NS,"[('Pasta', 5), ('Chicken', 3), ('Fries', 6)]",393.0,-37.8250845,144.9846742,0,9.542,15.0187471
ORDK08658,2018-04-16,11:22:49,Breakfast,BK,"[('Pancake', 5), ('Eggs', 1)]",143.25,-37.8135903,144.9572938,0,8.124,13.1941179
ORDC02328,2018-05-24,12:43:56,Lunch,NS,"[('Fries', 1), ('Chicken', 3)]",108.0,37.8252718,144.9532437,0,9.942,15.3138357
ORDX08240,2018-09-06,16:16:54,Dinner,BK,"[('Pasta', 7), ('Shrimp', 7)]",570.5,37.8193968,144.9771635,0,7.159,13.8527354
ORDJ08461,2018-03-16,10:21:58,Breakfast,TP,"[('Coffee', 4), ('Pancake', 7), ('Eggs', 9), ('Cereal', 4)]",481.75,-37.8014507,144.9576509,0,9.738,12.565882
ORDY02823,2018-04-27,11:43:05,Breakfast,TP,"[('Coffee', 8), ('Eggs', 5), ('Pancake', 10), ('Cereal', 7)]",559.5,-37.8008898,144.9875595,0,10.806,12.4725265
ORDK05778,2018-03-28,10:52:23,Breakfast,BK,"[('Coffee', 8), ('Cereal', 1), ('Eggs', 10)]",301.0,-37.8161066,144.972531,0,6.955,12.292289
ORDB10446,2018-07-05,14:05:04,Lunch,TP,"[('Burger', 1), ('Chicken', 8), ('Steak', 7), ('Fries', 7)]",686.0,-37.8096131,144.9675642,0,8.846,11.6101211
ORDI04419,2018-09-19,16:37:10,Dinner,NS,"[('Salmon', 8), ('Pasta', 9)]",575.5,37.8002406,144.9822256,0,7.26,13.3326301
ORDZ08137,2018-06-09,13:14:21,Lunch,NS,"[('Burger', 3), ('Fries', 3)]",448.0,-37.8032028,144.9738322,0,6.547,13.8241788
ORDK08044,2018-04-22,11:32:57,Breakfast,BK,"[('Coffee', 4), ('Pancake', 8), ('Eggs', 6)]",356.0,-37.818784,144.9532152,0,8.813,16.1355751
ORDB00480,2018-12-02,19:09:17,Dinner,tp,"[('Pasta', 5), ('Shrimp', 4)]",353.5,-37.8231533,144.9623636,0,7.632,13.718684
ORDA01740,2018-03-29,10:52:23,Breakfast,BK,"[('Coffee', 4), ('Pancake', 7)]",199.75,-37.8141838,144.9491295,0,9.796,14.9919857
ORDA10385,2018-04-06,11:02:32,Breakfast,BK,"[('Coffee', 7), ('Cereal', 3)]",115.5,-37.8148461,144.9506248,0,10.086,15.2279474
ORDB07702,2018-02-16,09:31:16,Breakfast,NS,"[('Coffee', 6), ('Pancake', 3), ('Cereal', 4)]",201.75,-37.8056467,144.9275595,0,11.44,13.5022401
ORDJ03975,2018-09-04,16:06:45,Dinner,TP,"[('Shrimp', 1), ('Coffee', 10), ('Salmon', 2)]",411.0,-37.800419,144.9550729,0,9.915,13.6306757
ORDK04681,12-05-2018,12:13:31,Lunch,BK,"[('Chicken', 6), ('Salad', 4), ('Burger', 2), ('Steak', 10), ('Fries', 7)]",856.8,-37.8031582,144.9627509,0,7.771,16.3047264
ORDY04562,2018-01-16,08:30:25,Breakfast,TP,"[('Eggs', 1), ('Cereal', 7), ('Coffee', 1), ('Pancake', 10)]",419.0,-37.8140628,144.9642958,1,8.064,5.5542345
ORDA00347,2018-08-30,15:56:37,Lunch,BK,"[('Salad', 3), ('Fries', 4), ('Burger', 6)]",285.6,-37.8152616,144.9659281,0,7.618,13.4887932
ORDB06693,2018-08-18,15:36:20,Lunch,TP,"[('Steak', 2), ('Salad', 5), ('Fries', 5), ('Chicken', 6), ('Burger', 1)]",459.0,37.8115054,144.9729388,0,8.834,13.814687
ORDB08188,2018-02-20,09:31:16,Breakfast,TP,"[('Cereal', 6), ('Coffee', 3), ('Pancake', 5), ('Eggs', 1)]",291.75,-37.8033312,144.9555054,1,9.536,11.731669
ORDA03894,2018-12-23,19:49:51,Dinner,BK,"[('Fish&Chips', 1), ('Shrimp', 2), ('Pasta', 3), ('Salmon', 2)]",307.5,-37.816492,144.9459712,1,9.254,19.0035146
ORDB07054,2018-12-05,19:09:17,Dinner,TP,"[('Salmon', 2), ('Pasta', 9)]",329.5,-37.8189911,144.9540331,1,8.428,12.6565482
ORDA05547,2018-04-16,11:22:49,Breakfast,BK,"[('Cereal', 6), ('Pancake', 9), ('Eggs', 1), ('Coffee', 7)]",418.75,-37.8136016,144.9572596,0,8.128,13.219111
ORDI08267,2018-11-17,18:38:52,Dinner,NS,"[('Pasta', 4), ('Fish&Chips', 9)]",425.0,37.8037698,145.0107711,0,10.216,18.5437052
ORDZ06224,2018-10-22,17:48:10,Dinner,NS,"[('Pasta', 2), ('Shrimp', 8), ('Salmon', 4), ('Fish&Chips', 6)]",861.0,-37.8207503,144.9669943,1,8.833,14.5616701
ORDB04181,2018-01-23,08:40:33,Breakfast,TP,"[('Cereal', 1), ('Eggs', 3)]",87.0,-37.816483,144.9591881,1,8.101,10.5156946
ORDJ00643,2018-13-05,12:23:39,Lunch,TP,"[('Steak', 10), ('Chicken', 5), ('Burger', 1), ('Salad', 3)]",692.6,-37.8011739,144.9416032,0,11.472,16.2874918
ORDI03420,2018-04-06,11:02:32,Breakfast,bk,"[('Cereal', 8), ('Coffee', 6), ('Eggs', 7), ('Pancake', 9)]",585.25,-37.8145324,144.9502117,0,10.347,15.3226646
ORDJ03063,2018-05-12,12:13:31,Lunch,TP,"[('Steak', 1), ('Salad', 3), ('Chicken', 8), ('Fries', 2)]",376.6,37.8080057,144.9577132,0,9.069,13.942565
ORDZ03084,2018-02-15,09:31:16,Breakfast,NS,"[('Coffee', 7), ('Cereal', 3)]",115.5,37.8026079,144.9877127,0,7.835,13.3609735
ORDX02417,2018-09-06,16:06:45,Dinner,BK,"[('Pasta', 8), ('Salmon', 2), ('Shrimp', 5), ('Fish&Chips', 1)]",607.0,-37.8086826,144.9784657,0,6.059,13.1788198
ORDC01484,2018-05-07,12:03:22,Lunch,NS,"[('Fries', 4), ('Salad', 3)]",203.0,-37.8157766,144.9950602,0,9.584,14.8788962
ORDZ02438,2018-10-14,17:27:53,Dinner,NS,"[('Pasta', 2), ('Salmon', 9), ('Fish&Chips', 1)]",459.0,37.8010135,144.9887015,0,7.891,15.8939185
ORDK02418,2018-05-29,12:54:05,Lunch,BK,"[('Steak', 2), ('Salad', 2)]",124.4,-37.8005276,144.9264467,0,12.831,19.7246254
ORDI06850,2018-05-09,12:13:31,Lunch,TP,"[('Salad', 9), ('Fries', 9), ('Burger', 3), ('Chicken', 8), ('Steak', 7)]",926.8,-37.8028178,144.992404,0,8.214,13.9770133
ORDZ08803,2018-22-03,10:32:06,Breakfast,NS,"[('Coffee', 2), ('Pancake', 10)]",257.5,-37.8001524,144.9551627,0,7.569,12.7173325
ORDI01399,2018-09-15,16:27:02,Dinner,NS,"[('Fish&Chips', 2), ('Pasta', 1), ('Shrimp', 10)]",637.5,-37.8152264,144.9751988,0,7.921,15.8832818
ORDX02083,2018-07-04,14:05:04,Lunch,BK,"[('Steak', 5), ('Fries', 2), ('Salad', 5), ('Burger', 1), ('Chicken', 6)]",558.0,-37.8041871,145.0022771,0,5.088,10.6610995
ORDB01376,2018-12-04,19:09:17,Dinner,TP,"[('Pasta', 7), ('Salmon', 2), ('Shrimp', 3)]",436.5,144.9331705,-37.8056237,0,11.125,14.5721182
ORDY05550,2018-08-31,15:56:37,Lunch,TP,"[('Steak', 2), ('Chicken', 8), ('Salad', 3), ('Fries', 3)]",433.6,-37.8011317,144.9628861,1,9.72,13.0286916
ORDK02925,2018-05-06,12:03:22,Lunch,BK,"[('Fries', 8), ('Burger', 2)]",158.0,-37.8081032,144.9477129,0,9.034,17.975031
ORDY03702,05-05-2018,12:03:22,Lunch,TP,"[('Steak', 3), ('Chicken', 8), ('Fries', 7), ('Burger', 8), ('Salad', 9)]",877.8,-37.811512,145.0098666,0,11.894,16.3375579
ORDY01962,2018-09-02,16:06:45,Dinner,TP,"[('Pasta', 5), ('Fish&Chips', 8)]",417.5,-37.8121891,144.9697987,0,8.608,14.2756417
