order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDA01296,2018-03-22,10:32:06,Breakfast,BK,"[('Coffee', 6), ('Pancake', 7), ('Cereal', 4)]",298.75,-37.8178333,144.9621506,0,7.941,12.8796004
ORDJ08519,2018-08-15,15:26:11,Lunch,TP,"[('Steak', 7), ('Fries', 6), ('Burger', 4)]",511.0,-37.8065092,144.9412737,0,10.289,13.3538323
ORDC01001,2018-07-07,14:15:12,Lunch,NS,"[('Salad', 8), ('Fries', 10), ('Chicken', 4)]",385.6,-37.8055859,144.9862639,0,7.913,15.5182019
ORDY01305,2018-11-15,18:28:43,Dinner,TP,"[('Fish&Chips', 2), ('Shrimp', 2), ('Pasta', 5)]",315.5,-37.8097832,144.9784224,0,9.245,13.0769569
ORDJ03685,2018-09-13,16:27:02,Dinner,,"[('Shrimp', 3), ('Pasta', 4)]",272.0,-37.8159052,144.9339849,0,10.736,14.3908493
ORDK02817,2018-06-02,13:04:13,Lunch,BK,"[('Salad', 7), ('Burger', 3), ('Steak', 3), ('Fries', 10), ('Chicken', 2)]",532.4,-37.8171243,144.9681884,0,7.347,
ORDX07878,2018-05-29,12:54:05,Lunch,BK,"[('Chicken', 7), ('Steak', 1), ('Fries', 1), ('Burger', 9), ('Salad', 4)]",628.8,-37.8179635,144.9508132,0,8.923,14.8891763
ORDB03821,2018-06-30,13:54:55,Lunch,TP,"[('Salad', 2), ('Burger', 4)]",158.4,-37.8048602,144.932999,0,10.968,15.6407306
ORDZ07097,2018-12-21,19:39:43,Dinner,NS,"[('Shrimp', 8), ('Fish&Chips', 6)]",642.0,-37.8156966,144.9327192,0,9.257,15.9142607
ORDC01825,2018-01-03,08:00:00,Breakfast,NS,"[('Coffee', 2), ('Eggs', 10)]",235.0,-37.8137302,144.9409476,1,9.632,
ORDY10585,2018-10-12,17:27:53,Dinner,TP,"[('Salmon', 5), ('Shrimp', 6), ('Pasta', 10)]",804.0,-37.8082003,144.9433189,0,10.094,14.0124759
ORDC05741,2018-05-02,12:03:22,Lunch,,"[('Fries', 8), ('Steak', 3), ('Salad', 4)]",299.8,-37.8209636,144.9763313,0,,13.8968604
ORDX02193,2018-09-12,16:27:02,Dinner,BK,"[('Salmon', 2), ('Shrimp', 3), ('Pasta', 3), ('Fish&Chips', 5)]",501.5,-37.8005538,144.9911639,0,5.881,12.968874
ORDC01764,2018-10-11,17:17:44,Dinner,NS,"[('Fish&Chips', 10), ('Pasta', 8), ('Salmon', 4), ('Shrimp', 9)]",1220.0,-37.8121238,144.9534288,0,8.452,14.490893
ORDI10872,2018-12-06,19:09:17,Dinner,NS,"[('Pasta', 4), ('Fish&Chips', 6)]",320.0,-37.8184396,144.9567454,0,8.964,15.0955602
ORDI04346,2018-05-24,12:43:56,Lunch,NS,"[('Burger', 10), ('Chicken', 4), ('Salad', 10)]",610.0,-37.8128407,144.9398968,0,9.628,15.113299
ORDX01704,2018-08-19,15:36:20,Lunch,BK,"[('Burger', 7), ('Steak', 4)]",397.0,-37.8043,144.9458355,0,9.06,17.5812308
ORDJ04249,2018-01-20,08:30:25,Breakfast,TP,"[('Pancake', 10), ('Coffee', 5), ('Cereal', 4)]",364.0,-37.800684,144.9857971,0,10.765,14.4447145
ORDJ10732,2018-11-25,18:49:00,Dinner,TP,"[('Salmon', 9), ('Shrimp', 3), ('Fish&Chips', 3)]",636.0,-37.8202067,144.9815597,0,8.91,14.4562725
ORDX04790,2018-03-17,10:21:58,Breakfast,,"[('Coffee', 10), ('Cereal', 5), ('Eggs', 3), ('Pancake', 10)]",488.5,-37.8184412,144.958761,0,,15.3434957
ORDK08600,2018-03-11,10:11:49,Breakfast,BK,"[('Coffee', 3), ('Pancake', 3)]",95.25,-37.8193848,144.9798169,0,7.205,
ORDK06348,2018-01-13,08:20:16,Breakfast,BK,"[('Coffee', 1), ('Cereal', 1)]",28.5,-37.8136776,144.9394374,1,9.768,8.526054
ORDC09721,2018-09-04,16:06:45,Dinner,NS,"[('Fish&Chips', 10), ('Pasta', 8), ('Salmon', 10), ('Shrimp', 8)]",1412.0,-37.8241227,144.9588148,0,9.507,15.5448802
ORDY08782,2018-12-23,19:49:51,Dinner,TP,"[('Shrimp', 2), ('Pasta', 1), ('Salmon', 4)]",299.5,-37.8183617,145.0039538,0,11.002,16.1598889
ORDZ04138,2018-08-17,15:26:11,Lunch,NS,"[('Chicken', 2), ('Burger', 5)]",219.0,-37.8120664,145.01463,0,10.738,16.2927595
ORDK00393,2018-08-24,15:46:28,Lunch,BK,"[('Salad', 7), ('Burger', 2)]",182.4,-37.8006892,144.9943213,0,5.617,
ORDK10349,2018-05-03,12:03:22,Lunch,,"[('Steak', 8), ('Burger', 8)]",608.0,-37.8246789,144.9705324,0,8.131,14.5506763
ORDB02554,2018-12-14,19:29:34,Dinner,TP,"[('Shrimp', 10), ('Fish&Chips', 2)]",610.0,-37.7995959,144.9605411,0,9.795,13.9577941
ORDJ02297,2018-08-08,15:16:03,Lunch,,"[('Salad', 10), ('Burger', 5), ('Steak', 5)]",552.0,-37.8062538,144.9417001,0,,13.5917544
ORDK07152,2018-05-10,12:13:31,Lunch,BK,"[('Salad', 8), ('Chicken', 5), ('Fries', 7), ('Burger', 2), ('Steak', 2)]",533.6,-37.8018073,144.9636132,0,7.846,13.9325409
ORDI04704,2018-03-07,10:01:41,Breakfast,NS,"[('Cereal', 8), ('Pancake', 1), ('Coffee', 8)]",252.25,-37.8160418,144.982697,0,8.551,13.7230992
ORDI02967,2018-01-31,08:50:42,Breakfast,NS,"[('Eggs', 2), ('Pancake', 2), ('Coffee', 1)]",100.0,-37.8216836,144.9306946,0,11.1,16.2037402
ORDK06327,2018-01-21,08:40:33,Breakfast,BK,"[('Eggs', 9), ('Pancake', 7), ('Cereal', 2), ('Coffee', 4)]",439.75,-37.8038983,144.9674978,0,7.357,14.8162424
ORDB10052,2018-10-27,17:58:18,Dinner,,"[('Shrimp', 10), ('Salmon', 5), ('Pasta', 3), ('Fish&Chips', 4)]",967.5,-37.8158734,144.9996785,0,,15.8405745
ORDZ06711,2018-04-24,11:43:05,Breakfast,NS,"[('Eggs', 7), ('Cereal', 3), ('Pancake', 3), ('Coffee', 2)]",304.75,-37.8191633,144.952788,0,9.307,14.0768882
ORDC00949,2018-10-21,17:38:01,Dinner,NS,"[('Pasta', 7), ('Fish&Chips', 7)]",437.5,-37.8050479,144.9928642,0,8.441,16.5211948
ORDK01834,2018-01-31,09:00:50,Breakfast,BK,"[('Coffee', 3), ('Pancake', 7), ('Eggs', 3)]",258.25,-37.8003064,144.9515128,0,8.759,13.8112648
ORDA05776,2018-08-08,15:16:03,Lunch,,"[('Steak', 2), ('Chicken', 2), ('Salad', 7), ('Fries', 10)]",394.4,-37.8011862,144.9631305,0,8.072,14.343321
ORDY03742,2018-03-10,10:11:49,Breakfast,TP,"[('Pancake', 10), ('Coffee', 3)]",265.0,-37.8242735,144.9450166,0,9.038,
ORDA01866,2018-05-22,12:33:48,Lunch,BK,"[('Fries', 8), ('Salad', 3)]",147.6,-37.8028494,144.9249208,0,13.088,19.8182579
ORDC05371,2018-11-24,18:49:00,Dinner,NS,"[('Fish&Chips', 3), ('Pasta', 1), ('Salmon', 9), ('Shrimp', 5)]",771.5,-37.8256626,144.9979432,0,10.38,18.6845699
ORDC03391,2018-11-12,18:28:43,Dinner,NS,"[('Pasta', 8), ('Shrimp', 5), ('Salmon', 8), ('Fish&Chips', 6)]",1028.0,-37.8038928,144.9789428,0,7.129,13.0742089
ORDZ03160,2018-07-20,14:35:29,Lunch,NS,"[('Salad', 1), ('Burger', 8), ('Steak', 3), ('Fries', 5), ('Chicken', 8)]",716.2,-37.8221771,144.9477447,0,9.947,15.5524654
ORDK03151,2018-09-06,16:16:54,Dinner,BK,"[('Fish&Chips', 8), ('Pasta', 9)]",527.5,-37.8193872,144.9768168,0,7.189,13.4550193
ORDB00046,2018-04-21,11:32:57,Breakfast,TP,"[('Eggs', 6), ('Pancake', 7)]",301.75,-37.8188287,144.9532795,0,8.517,12.5371824
ORDZ09018,2018-05-01,11:53:14,Breakfast,NS,"[('Cereal', 3), ('Pancake', 3), ('Eggs', 6)]",267.75,-37.8092392,144.9503235,0,8.714,
ORDI06834,2018-05-25,12:43:56,Lunch,NS,"[('Burger', 6), ('Salad', 10), ('Steak', 8), ('Chicken', 1), ('Fries', 5)]",810.0,-37.8141197,144.9681146,0,7.819,13.3549749
ORDB10158,2018-02-18,09:31:16,Breakfast,TP,"[('Pancake', 7), ('Cereal', 8), ('Coffee', 1)]",345.25,-37.8063466,144.9447752,0,10.052,14.9737032
ORDJ08602,2018-11-17,18:38:52,Dinner,TP,"[('Shrimp', 5), ('Salmon', 1)]",311.0,-37.8183275,144.9615248,0,7.808,13.8648405
ORDJ00218,2018-05-29,12:54:05,Lunch,,"[('Fries', 7), ('Steak', 9), ('Salad', 1)]",506.2,-37.8038491,144.9187243,0,,15.1250473
ORDA10836,2018-10-17,17:38:01,Dinner,BK,"[('Shrimp', 3), ('Fish&Chips', 2), ('Salmon', 1), ('Pasta', 9)]",520.5,-37.8026926,144.9507254,0,8.684,
ORDB07832,2018-09-25,16:47:19,Dinner,TP,"[('Salmon', 4), ('Shrimp', 1)]",218.0,-37.8157926,144.9733955,0,8.294,12.0741073
ORDX04756,2018-05-13,12:23:39,Lunch,BK,"[('Fries', 5), ('Chicken', 7), ('Salad', 6)]",387.2,-37.808393,144.9593275,0,7.793,16.7432016
ORDZ03551,2018-02-28,09:51:32,Breakfast,NS,"[('Eggs', 7), ('Pancake', 1), ('Cereal', 10), ('Coffee', 2)]",403.25,-37.8238539,144.9982226,0,10.389,
ORDI10954,2018-02-19,09:31:16,Breakfast,,"[('Coffee', 1), ('Cereal', 3), ('Eggs', 4)]",158.5,-37.8059599,144.9474273,0,8.695,13.7274033
ORDZ04513,2018-03-05,10:01:41,Breakfast,,"[('Pancake', 2), ('Coffee', 6), ('Cereal', 8)]",261.5,-37.8209806,145.0004038,0,,15.7338326
ORDC08674,2018-01-15,08:20:16,Breakfast,NS,"[('Coffee', 9), ('Pancake', 7), ('Cereal', 8), ('Eggs', 10)]",625.25,-37.815726,144.9218574,1,11.603,8.1372429
ORDK10482,2018-05-07,12:03:22,Lunch,BK,"[('Salad', 1), ('Fries', 4), ('Chicken', 3), ('Burger', 2)]",223.2,-37.8008187,144.948584,0,8.945,15.0580218
ORDB01424,2018-04-16,11:22:49,Breakfast,TP,"[('Eggs', 1), ('Cereal', 3)]",85.0,-37.811443,144.9647049,0,8.435,10.6529252
ORDZ04721,2018-09-30,16:57:27,Dinner,,"[('Shrimp', 1), ('Salmon', 6), ('Fish&Chips', 10), ('Pasta', 3)]",732.5,-37.8242077,144.9905383,0,9.628,18.1123241
ORDK00227,2018-10-27,17:58:18,Dinner,BK,"[('Fish&Chips', 4), ('Pasta', 5), ('Salmon', 2), ('Shrimp', 9)]",845.5,-37.8155895,144.9545846,0,8.478,17.7130766
ORDA04327,2018-08-16,15:26:11,Lunch,BK,"[('Chicken', 5), ('Salad', 2), ('Steak', 1)]",239.4,-37.8114484,145.0097593,0,3.269,9.1993875
ORDX02627,2018-04-01,10:52:23,Breakfast,,"[('Eggs', 10), ('Cereal', 7), ('Pancake', 9), ('Coffee', 1)]",592.75,-37.8176406,144.9702186,0,7.786,15.2064528
ORDZ06357,2018-05-02,11:53:14,Breakfast,NS,"[('Pancake', 3), ('Cereal', 8)]",240.75,-37.8061273,144.958058,0,7.765,12.2998669
ORDX10383,2018-12-31,20:00:00,Dinner,BK,"[('Fish&Chips', 1), ('Salmon', 6), ('Pasta', 6)]",446.0,-37.8027978,145.0067929,0,5.57,12.611871
ORDK02729,2018-01-29,08:50:42,Breakfast,BK,"[('Eggs', 4), ('Coffee', 8), ('Cereal', 4)]",232.0,-37.8245745,144.9357416,0,10.647,
ORDX05403,2018-03-30,10:52:23,Breakfast,,"[('Coffee', 8), ('Cereal', 2), ('Eggs', 8), ('Pancake', 3)]",350.75,-37.8102571,144.9613166,0,,12.748847
ORDI06900,2018-04-13,11:22:49,Breakfast,NS,"[('Eggs', 6), ('Coffee', 5), ('Cereal', 9), ('Pancake', 4)]",455.5,-37.8259354,145.0071481,0,11.421,16.2979026
ORDC05435,2018-12-07,19:19:26,Dinner,NS,"[('Salmon', 5), ('Pasta', 3), ('Shrimp', 8)]",719.5,-37.8185881,144.9814428,0,8.78,14.2431482
ORDB03256,2018-07-28,14:55:46,Lunch,,"[('Fries', 6), ('Steak', 9)]",477.0,-37.8099713,144.9583438,0,8.816,13.4736501
ORDA10459,2018-08-21,15:36:20,Lunch,BK,"[('Chicken', 8), ('Burger', 4)]",380.0,-37.8215851,145.002372,0,4.995,
ORDK00799,2018-01-28,08:50:42,Breakfast,,"[('Cereal', 2), ('Coffee', 3), ('Pancake', 2)]",113.0,-37.8210233,144.955056,0,,15.7460376
ORDJ08464,2018-04-22,11:43:05,Breakfast,TP,"[('Pancake', 8), ('Coffee', 5), ('Cereal', 5)]",336.5,-37.8188621,144.9534438,0,8.508,12.7921874
ORDJ09044,2018-03-06,10:01:41,Breakfast,TP,"[('Coffee', 3), ('Cereal', 3)]",85.5,-37.809841,144.9763289,0,9.218,12.0048869
ORDC05649,2018-11-29,18:59:09,Dinner,NS,"[('Shrimp', 1), ('Salmon', 2), ('Pasta', 4)]",246.0,-37.8169569,145.0060124,0,10.558,16.0045834
ORDA04616,2018-11-14,18:28:43,Dinner,BK,"[('Fish&Chips', 1), ('Salmon', 8)]",363.0,-37.8064272,144.9445756,0,9.19,16.1901532
ORDB00646,2018-05-28,12:54:05,Lunch,TP,"[('Chicken', 2), ('Salad', 7), ('Burger', 1), ('Fries', 7), ('Steak', 7)]",614.4,-37.8058058,144.9558722,0,9.301,12.7019319
ORDA03818,2018-08-23,15:46:28,Lunch,BK,"[('Steak', 3), ('Fries', 2)]",159.0,-37.8231144,144.9881752,0,6.336,12.3920471
ORDB10200,2018-12-17,19:39:43,Dinner,TP,"[('Shrimp', 7), ('Fish&Chips', 1), ('Pasta', 9)]",660.5,-37.8069909,144.9499263,0,9.528,13.6514979
ORDB08713,2018-04-20,11:32:57,Breakfast,TP,"[('Cereal', 3), ('Eggs', 1)]",85.0,-37.8175268,144.9685529,0,8.023,11.1546137
ORDX00684,2018-07-27,14:45:38,Lunch,,"[('Chicken', 7), ('Salad', 9), ('Steak', 2)]",468.8,-37.800743,144.9844788,0,,11.9997852
ORDK02619,2018-12-29,20:00:00,Dinner,BK,"[('Shrimp', 3), ('Salmon', 5), ('Pasta', 4), ('Fish&Chips', 8)]",757.0,-37.8133046,144.9713194,0,7.125,16.8457745
ORDK08563,2018-03-03,10:01:41,Breakfast,BK,"[('Cereal', 4), ('Eggs', 5), ('Coffee', 9)]",261.5,-37.8239364,144.9901742,0,6.233,
ORDX04356,2018-09-20,16:37:10,Dinner,BK,"[('Pasta', 5), ('Shrimp', 4), ('Salmon', 9)]",722.5,-37.8244037,145.0129522,0,4.987,12.0269137
ORDB05157,2018-08-04,15:05:54,Lunch,TP,"[('Burger', 3), ('Fries', 3), ('Steak', 6), ('Salad', 2), ('Chicken', 10)]",753.4,-37.8033113,144.9497913,0,9.942,
ORDC00700,2018-12-03,19:09:17,Dinner,NS,"[('Shrimp', 10), ('Pasta', 9), ('Fish&Chips', 10)]",1137.5,-37.8138614,145.0146704,0,11.361,17.1514635
ORDA08003,2018-03-21,10:32:06,Breakfast,BK,"[('Eggs', 1), ('Cereal', 9), ('Coffee', 3)]",233.5,-37.8160413,144.9610111,0,8.02,12.9617796
ORDI02935,2018-10-27,17:58:18,Dinner,NS,"[('Shrimp', 10), ('Pasta', 7), ('Salmon', 1), ('Fish&Chips', 6)]",983.5,-37.8192002,144.9639449,0,8.77,
ORDY09427,2018-06-02,13:04:13,Lunch,TP,"[('Salad', 10), ('Steak', 5), ('Burger', 3)]",490.0,-37.8164954,144.9702995,0,8.023,13.2519661
ORDA07886,2018-06-03,13:04:13,Lunch,,"[('Burger', 7), ('Fries', 3), ('Steak', 10), ('Chicken', 2)]",767.0,-37.8168138,144.9701116,0,,15.5705687
ORDY02951,2018-11-02,18:08:27,Dinner,,"[('Fish&Chips', 5), ('Salmon', 4)]",339.0,-37.8078577,144.9745664,0,9.354,13.3415963
ORDJ07142,2018-10-13,17:27:53,Dinner,TP,"[('Shrimp', 1), ('Fish&Chips', 2)]",124.0,-37.8212135,144.9557162,0,8.143,13.6312085
ORDC07143,2018-07-07,14:15:12,Lunch,NS,"[('Burger', 1), ('Fries', 1), ('Chicken', 2)]",107.0,-37.8251753,144.9569422,0,9.713,17.6973162
ORDI06168,2018-03-20,10:32:06,Breakfast,,"[('Pancake', 7), ('Eggs', 2)]",213.75,-37.8167945,145.0073797,0,10.609,15.9311958
ORDX09935,2018-08-30,15:56:37,Lunch,BK,"[('Fries', 4), ('Steak', 9), ('Salad', 3), ('Burger', 3), ('Chicken', 7)]",821.6,-37.8105833,144.931807,0,11.469,17.2976818
ORDY08050,2018-07-12,14:15:12,Lunch,TP,"[('Salad', 8), ('Steak', 5)]",362.6,-37.8090418,144.9686284,0,8.984,12.6542704
ORDA03479,2018-09-30,16:57:27,Dinner,BK,"[('Fish&Chips', 6), ('Pasta', 1)]",237.5,-37.8140189,144.9443017,0,9.299,18.4667691
ORDA07137,2018-07-26,14:45:38,Lunch,BK,"[('Steak', 3), ('Chicken', 2)]",199.0,-37.8030057,144.9357137,0,10.534,
ORDZ05786,2018-06-19,13:34:38,Lunch,NS,"[('Salad', 4), ('Fries', 3)]",104.8,-37.823513,145.0075823,0,11.151,16.6439453
ORDY08326,2018-12-29,20:00:00,Dinner,TP,"[('Pasta', 4), ('Shrimp', 6), ('Fish&Chips', 4), ('Salmon', 5)]",779.0,-37.8137954,144.9718227,0,8.49,
ORDX04232,2018-09-07,16:16:54,Dinner,BK,"[('Salmon', 8), ('Fish&Chips', 5), ('Shrimp', 3), ('Pasta', 3)]",747.5,-37.8208751,144.9766646,0,7.268,
ORDJ05201,2018-10-15,17:27:53,Dinner,TP,"[('Salmon', 2), ('Fish&Chips', 6), ('Pasta', 1), ('Shrimp', 10)]",859.5,-37.8154001,144.9997466,0,10.811,15.1575882
ORDI03362,2018-08-26,15:46:28,Lunch,NS,"[('Chicken', 7), ('Steak', 5), ('Salad', 3), ('Fries', 9), ('Burger', 1)]",639.6,-37.8117446,144.9671826,0,7.542,15.6284212
ORDC00615,2018-01-31,08:50:42,Breakfast,NS,"[('Cereal', 2), ('Eggs', 2), ('Pancake', 4), ('Coffee', 7)]",235.5,-37.8011382,144.9830508,0,7.328,12.5442216
ORDX07731,2018-10-10,17:17:44,Dinner,BK,"[('Salmon', 9), ('Pasta', 4)]",479.0,-37.8122377,144.9535131,0,8.499,15.4287017
ORDA02285,2018-09-23,16:47:19,Dinner,BK,"[('Shrimp', 10), ('Fish&Chips', 1), ('Pasta', 7)]",767.5,-37.808963,144.9489466,0,9.012,18.8366849
ORDB03908,2018-03-21,10:32:06,Breakfast,TP,"[('Pancake', 1), ('Eggs', 3), ('Cereal', 5)]",195.25,-37.8148803,144.96082,0,8.23,10.1665487
ORDA09510,2018-02-13,09:21:07,Breakfast,BK,"[('Cereal', 4), ('Coffee', 5), ('Pancake', 7), ('Eggs', 1)]",313.25,-37.802525,144.9270871,0,10.786,15.5324295
ORDI05738,2018-06-22,13:44:47,Lunch,NS,"[('Chicken', 9), ('Burger', 10)]",598.0,-37.8103646,145.0156018,0,10.861,16.2603359
ORDA02777,2018-08-22,15:46:28,Lunch,BK,"[('Steak', 1), ('Chicken', 3), ('Fries', 4)]",189.0,-37.8226204,144.9922764,0,5.989,12.2206729
ORDC04660,2018-05-28,12:43:56,Lunch,NS,"[('Salad', 9), ('Burger', 10), ('Steak', 8)]",824.8,-37.8200888,144.9787888,0,8.654,14.1951917
ORDI06023,2018-09-11,16:27:02,Dinner,NS,"[('Salmon', 9), ('Pasta', 3), ('Fish&Chips', 5)]",626.5,-37.8079412,144.969917,0,7.053,13.0593567
ORDB10117,2018-02-28,09:51:32,Breakfast,TP,"[('Eggs', 9), ('Coffee', 6), ('Cereal', 10), ('Pancake', 7)]",622.75,-37.8063969,144.9322957,0,10.986,13.13263
ORDX05356,2018-05-04,12:03:22,Lunch,,"[('Fries', 3), ('Steak', 10)]",486.0,-37.8003008,144.9587389,0,8.279,14.461064
ORDY05543,2018-12-01,18:59:09,Dinner,TP,"[('Salmon', 7), ('Pasta', 5), ('Fish&Chips', 9)]",739.5,-37.815518,144.9644314,0,7.872,13.836879
ORDX07046,2018-01-04,08:00:00,Breakfast,BK,"[('Coffee', 2), ('Cereal', 2), ('Pancake', 8), ('Eggs', 7)]",405.0,-37.8210055,144.9473994,1,9.335,6.871046
ORDK01230,2018-11-22,18:49:00,Dinner,BK,"[('Fish&Chips', 6), ('Salmon', 2), ('Pasta', 3)]",374.5,-37.8070036,144.9695876,0,6.883,13.2373079
ORDY08268,2018-12-31,20:00:00,Dinner,TP,"[('Fish&Chips', 10), ('Salmon', 3), ('Shrimp', 8), ('Pasta', 7)]",1097.5,-37.8058626,144.9593204,0,9.023,13.3681803
ORDB07444,2018-07-10,14:15:12,Lunch,,"[('Fries', 7), ('Steak', 9), ('Burger', 3), ('Chicken', 7), ('Salad', 7)]",926.4,-37.8207775,145.0016332,0,,14.4772568
ORDA09864,2018-11-19,18:38:52,Dinner,,"[('Salmon', 1), ('Pasta', 10)]",316.0,-37.8089151,144.9422901,0,,17.7411342
ORDJ08047,2018-12-25,19:49:51,Dinner,TP,"[('Fish&Chips', 10), ('Shrimp', 6), ('Pasta', 7)]",866.5,-37.8233185,144.9891149,0,9.313,13.2098317
ORDZ10071,2018-03-20,10:32:06,Breakfast,NS,"[('Coffee', 1), ('Pancake', 7)]",177.25,-37.8109253,144.9590079,0,7.863,
ORDJ00914,2018-11-19,18:38:52,Dinner,TP,"[('Pasta', 7), ('Shrimp', 3), ('Fish&Chips', 8), ('Salmon', 8)]",962.5,-37.8238488,144.9902125,0,9.494,13.2215314
ORDB08895,2018-01-17,08:30:25,Breakfast,TP,"[('Eggs', 6), ('Cereal', 6), ('Coffee', 2)]",273.0,-37.8066292,144.9570943,1,9.22,5.7172217
ORDJ00185,2018-01-06,08:10:08,Breakfast,TP,"[('Cereal', 9), ('Pancake', 5), ('Coffee', 5)]",347.75,-37.8118559,145.0058842,1,11.481,7.2768656
ORDX01173,2018-08-18,15:36:20,Lunch,BK,"[('Steak', 10), ('Chicken', 3), ('Salad', 8), ('Burger', 8), ('Fries', 10)]",1051.6,-37.808432,144.9716374,0,6.726,14.812927
ORDC09734,2018-01-20,08:30:25,Breakfast,,"[('Pancake', 1), ('Cereal', 6)]",150.25,-37.8052075,144.9302313,0,10.368,17.4712623
ORDX03481,2018-03-17,10:21:58,Breakfast,BK,"[('Cereal', 3), ('Pancake', 7), ('Eggs', 3), ('Coffee', 10)]",373.75,-37.8074428,144.9713623,0,6.699,14.0514563
ORDA05738,2018-02-17,09:31:16,Breakfast,BK,"[('Cereal', 5), ('Pancake', 6), ('Eggs', 4), ('Coffee', 3)]",361.0,-37.824124,144.9868376,0,6.499,13.5607644
ORDZ10916,2018-07-21,14:35:29,Lunch,NS,"[('Burger', 7), ('Steak', 4), ('Fries', 8), ('Chicken', 8)]",749.0,-37.8241444,144.9825146,0,9.292,
ORDA05041,2018-06-29,13:54:55,Lunch,BK,"[('Fries', 2), ('Salad', 7)]",144.4,-37.8164393,144.978935,0,6.628,12.5415234
ORDI05223,2018-07-17,14:25:21,Lunch,NS,"[('Steak', 6), ('Burger', 7), ('Salad', 7)]",607.4,-37.7993917,144.9482026,0,8.376,
ORDI03685,2018-09-08,16:16:54,Dinner,NS,"[('Salmon', 2), ('Pasta', 8), ('Fish&Chips', 9), ('Shrimp', 9)]",1103.0,-37.8096335,144.9382814,0,10.246,18.2312015
ORDI10477,2018-05-29,12:54:05,Lunch,NS,"[('Fries', 10), ('Salad', 9)]",274.8,-37.832478,144.9717312,0,10.016,15.545752
ORDZ01794,2018-12-25,19:49:51,Dinner,,"[('Pasta', 9), ('Fish&Chips', 2)]",317.5,-37.816446,144.9321829,0,,15.2645293
ORDI01409,2018-11-22,18:49:00,Dinner,,"[('Salmon', 10), ('Shrimp', 8), ('Pasta', 3)]",924.5,-37.8182242,144.9642994,0,,14.5541047
ORDI07099,2018-10-17,17:38:01,Dinner,,"[('Fish&Chips', 5), ('Pasta', 8), ('Salmon', 7)]",682.0,-37.8031607,144.9500698,0,8.23,14.3542525
ORDX07772,2018-06-28,13:54:55,Lunch,BK,"[('Chicken', 1), ('Salad', 3), ('Fries', 6)]",155.6,-37.8174431,144.9898839,0,5.677,12.1690017
ORDK03065,2018-10-19,17:38:01,Dinner,BK,"[('Salmon', 6), ('Pasta', 8), ('Shrimp', 8), ('Fish&Chips', 6)]",1108.0,-37.8183603,144.9670182,0,7.555,14.5070271
ORDA10796,2018-10-21,17:38:01,Dinner,BK,"[('Fish&Chips', 5), ('Salmon', 6)]",421.0,-37.8191587,144.9932373,0,5.5,14.7762024
ORDB09361,2018-09-12,16:27:02,Dinner,TP,"[('Pasta', 2), ('Salmon', 7), ('Fish&Chips', 8), ('Shrimp', 1)]",676.0,-37.8195507,144.9636518,0,7.507,12.3635836
ORDC07810,2018-09-01,16:06:45,Dinner,NS,"[('Fish&Chips', 1), ('Salmon', 1)]",76.0,-37.8158559,144.9571644,0,8.603,
ORDK02970,2018-05-08,12:13:31,Lunch,,"[('Salad', 10), ('Steak', 10), ('Chicken', 7)]",846.0,-37.8245991,144.9430126,0,9.868,16.2474587
ORDK01711,2018-06-02,13:04:13,Lunch,BK,"[('Salad', 6), ('Burger', 6), ('Fries', 4)]",337.2,-37.8164954,144.9702995,0,7.146,15.4068668
ORDA08903,2018-08-24,15:46:28,Lunch,BK,"[('Steak', 9), ('Burger', 1), ('Fries', 6), ('Salad', 7)]",628.4,-37.803422,144.9524861,0,8.463,14.2173666
ORDK03018,2018-10-11,17:17:44,Dinner,BK,"[('Fish&Chips', 9), ('Salmon', 2), ('Pasta', 1), ('Shrimp', 6)]",748.5,-37.8115747,144.9529382,0,8.431,15.599187
ORDX04162,2018-07-20,14:35:29,Lunch,,"[('Fries', 1), ('Chicken', 9)]",300.0,-37.8233122,145.011886,0,,10.6919029
ORDZ01060,2018-06-27,13:54:55,Lunch,NS,"[('Chicken', 9), ('Burger', 10)]",598.0,-37.8126506,144.9519692,0,8.659,14.4777606
ORDY10642,2018-09-30,16:57:27,Dinner,TP,"[('Fish&Chips', 1), ('Shrimp', 10), ('Pasta', 3)]",657.5,-37.8024492,144.9634453,0,9.48,14.8793471
ORDK00496,2018-05-01,11:53:14,Breakfast,BK,"[('Pancake', 7), ('Coffee', 6), ('Cereal', 3), ('Eggs', 7)]",431.75,-37.8017625,145.0053324,0,5.397,9.9185667
ORDK01608,2018-03-08,10:11:49,Breakfast,,"[('Pancake', 7), ('Cereal', 1), ('Eggs', 5), ('Coffee', 3)]",323.25,-37.8169035,144.9516802,0,9.898,15.0646532
ORDZ10003,2018-11-27,18:59:09,Dinner,NS,"[('Pasta', 4), ('Shrimp', 2)]",218.0,-37.8167231,144.9769207,0,8.352,14.4579227
ORDY02281,2018-05-29,12:54:05,Lunch,TP,"[('Chicken', 5), ('Salad', 9)]",314.8,-37.8003161,144.9263344,0,13.206,15.155255
ORDY00925,2018-01-28,08:50:42,Breakfast,TP,"[('Eggs', 10), ('Pancake', 8), ('Cereal', 6), ('Coffee', 8)]",600.0,-37.8183692,144.9567127,0,8.163,12.3287896
